#Description: Mass of isotopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Reference: Wang et al., 2017. The AME2016 atomic mass evaluation (II).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1H,2H,3He,4He,6Li,7Li,9Be,10B,11B,12C,13C,14N,15N,16O,17O,18O,19F,20Ne,21Ne,22Ne,23Na,24Mg,25Mg,26Mg,27Al,28Si,29Si,30Si,31P,32S,33S,34S,36S,35Cl,37Cl,36Ar,38Ar,40Ar,39K,40K,41K,40Ca,42Ca,43Ca,44Ca,46Ca,48Ca,45Sc,46Ti,47Ti,48Ti,49Ti,50Ti,50V,51V,50Cr,52Cr,53Cr,54Cr,55Mn,54Fe,56Fe,57Fe,58Fe,59Co,58Ni,60Ni,61Ni,62Ni,64Ni,63Cu,65Cu,64Zn,66Zn,67Zn,68Zn,70Zn,69Ga,71Ga,70Ge,72Ge,73Ge,74Ge,76Ge,75As,74Se,76Se,77Se,78Se,80Se,82Se,79Br,81Br,78Kr,80Kr,82Kr,83Kr,84Kr,86Kr,85Rb,87Rb,84Sr,86Sr,87Sr,88Sr,89Y,90Zr,91Zr,92Zr,94Zr,96Zr,93Nb,92Mo,94Mo,95Mo,96Mo,97Mo,98Mo,100Mo,96Ru,98Ru,99Ru,100Ru,101Ru,102Ru,104Ru,103Rh,102Pd,104Pd,105Pd,106Pd,108Pd,110Pd,107Ag,109Ag,106Cd,108Cd,110Cd,111Cd,112Cd,113Cd,114Cd,116Cd,113In,115In,112Sn,114Sn,115Sn,116Sn,117Sn,118Sn,119Sn,120Sn,122Sn,124Sn,121Sb,123Sb,120Te,122Te,123Te,124Te,125Te,126Te,128Te,130Te,127I,124Xe,126Xe,128Xe,129Xe,130Xe,131Xe,132Xe,134Xe,136Xe,133Cs,130Ba,132Ba,134Ba,135Ba,136Ba,137Ba,138Ba,138La,139La,136Ce,138Ce,140Ce,142Ce,141Pr,142Nd,143Nd,144Nd,145Nd,146Nd,148Nd,150Nd,144Sm,147Sm,148Sm,149Sm,150Sm,152Sm,154Sm,151Eu,153Eu,152Gd,154Gd,155Gd,156Gd,157Gd,158Gd,160Gd,159Tb,156Dy,158Dy,160Dy,161Dy,162Dy,163Dy,164Dy,165Ho,162Er,164Er,166Er,167Er,168Er,170Er,169Tm,168Yb,170Yb,171Yb,172Yb,173Yb,174Yb,176Yb,175Lu,176Lu,174Hf,176Hf,177Hf,178Hf,179Hf,180Hf,180Ta,181Ta,180W,182W,183W,184W,186W,185Re,187Re,184Os,186Os,187Os,188Os,189Os,190Os,192Os,191Ir,193Ir,190Pt,192Pt,194Pt,195Pt,196Pt,198Pt,197Au,196Hg,198Hg,199Hg,200Hg,201Hg,202Hg,204Hg,203Tl,205Tl,204Pb,206Pb,207Pb,208Pb,209Bi,230Th,232Th,231Pa,234U,235U,238U
1.007825032,2.014101778,3.016029323,4.002603254,6.015122887,7.016003437,9.01218307,10.01293686,11.00930517,12,13.00335484,14.003074,15.0001089,15.99491462,16.99913176,17.99915961,18.99840316,19.99244018,20.99384669,21.99138511,22.98976928,23.9850417,24.98583696,25.98259297,26.98153841,27.97692654,28.97649467,29.97377014,30.973762,31.97207117,32.97145891,33.96786701,35.9670807,34.96885269,36.96590258,35.96754511,37.9627321,39.96238312,38.96370649,39.96399817,40.96182526,39.96259087,41.95861783,42.95876643,43.9554815,45.953688,47.9525229,44.9559075,45.95262686,46.95175775,47.94794093,48.94786463,49.94478584,49.9471558,50.9439569,49.9460414,51.940505,52.940647,53.938878,54.9380432,53.9396083,55.9349356,56.9353921,57.9332737,58.9331937,57.9353418,59.9307853,60.9310549,61.9283449,63.9279663,62.9295972,64.9277895,63.9291418,65.9260337,66.9271275,67.9248443,69.9253192,68.9255735,70.9247025,69.9242487,71.92207583,72.92345896,73.92117776,75.92140273,74.9215946,73.92247594,75.9192137,76.91991415,77.91730924,79.9165218,81.9166995,78.9183376,80.9162882,77.9203663,79.916378,81.91348116,82.91412652,83.91149773,85.91061063,84.91178974,86.90918053,83.9134191,85.90926073,86.9088775,87.90561226,88.9058412,89.90469876,90.90564022,91.90503532,93.90631252,95.90827762,92.9063732,91.90680716,93.90508359,94.90583744,95.90467477,96.9060169,97.90540361,99.907468,95.90758891,97.905287,98.9059303,99.9042105,100.9055731,101.9043403,103.9054254,102.9054941,101.9056321,103.9040304,104.9050795,105.9034803,107.9038918,109.9051729,106.9050915,108.9047558,105.9064598,107.9041836,109.9030075,110.9041838,111.9027639,112.9044081,113.903365,115.9047632,112.9040605,114.9038788,111.9048249,113.9027801,114.9033447,115.9017428,116.902954,117.9016066,118.9033112,119.9022019,121.903444,123.9052767,120.9038101,122.904214,119.90406,121.9030434,122.9042697,123.9028171,124.9044299,125.9033109,127.9044613,129.9062227,126.904472,123.9058916,125.904297,127.903531,128.9047809,129.9035093,130.9050841,131.9041551,133.905393,135.9072145,132.905452,129.9063209,131.9050611,133.9045084,134.9056886,135.904576,136.9058274,137.9052472,137.907118,138.9063588,135.9071294,137.905989,139.9054464,141.9092499,140.9076584,141.9077289,142.9098199,143.9100929,144.9125792,145.9131225,147.9168991,149.9209015,143.9120064,146.9149041,147.914829,148.9171914,149.9172822,151.919739,153.9222162,150.9198569,152.921237,151.9197988,153.9208734,154.9226298,155.9221306,156.9239679,157.9241116,159.9270615,158.9253539,155.924284,157.9244146,159.9252032,160.9269391,161.9268042,162.9287369,163.9291805,164.930328,161.928787,163.9292074,165.930299,166.9320541,167.9323762,169.9354707,168.9342184,167.9338891,169.9347672,170.9363315,171.9363867,172.9382162,173.9388675,175.9425747,174.9407773,175.9426918,173.9400485,175.9414099,176.9432303,177.9437085,178.9458258,179.9465597,179.9474684,180.9479993,179.9467134,181.9482057,182.9502245,183.9509333,185.9543652,184.9529583,186.9557523,183.9524929,185.9538377,186.9557496,187.9558374,188.958146,189.9584455,191.9614789,190.9605915,192.9629238,189.9599499,191.9610427,193.9626835,194.9647944,195.9649547,197.9678967,196.9665701,195.965833,197.9667692,198.968281,199.9683269,200.970303,201.9706436,203.973494,202.972344,204.9744272,203.9730434,205.9744651,206.9758967,207.9766519,208.9803985,230.0331324,232.0380537,231.0358826,234.0409504,235.0439282,238.050787
