# Present solar system isotope fraction from Anders & Grevesse 1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1,H2,He3,He4,Li6,Li7,Be9,B10,B11,C12,C13,N14,N15,O16,O17,O18,F19,Ne20,Ne21,Ne22,Na23,Mg24,Mg25,Mg26,Al27,Si28,Si29,Si30,P31,S32,S33,S34,S36,Cl35,Cl37,Ar36,Ar38,Ar40,K39,K40,K41,Ca40,Ca42,Ca43,Ca44,Ca46,Ca48,Sc45,Ti46,Ti47,Ti48,Ti49,Ti50,V50,V51,Cr50,Cr52,Cr53,Cr54,Mn55,Fe54,Fe56,Fe57,Fe58,Co59,Ni58,Ni60,Ni61,Ni62,Ni64,Cu63,Cu65,Zn64,Zn66,Zn67,Zn68,Zn70,Ga69,Ga71,Ge70,Ge72,Ge73,Ge74,Ge76,As75,Se74,Se76,Se77,Se78,Se80,Se82,Br79,Br81,Kr78,Kr80,Kr82,Kr83,Kr84,Kr86,Rb85,Rb87,Sr84,Sr86,Sr87,Sr88,Y89,Zr90,Zr91,Zr92,Zr94,Zr96,Nb93,Mo92,Mo94,Mo95,Mo96,Mo97,Mo98,Mo100,Ru96,Ru98,Ru99,Ru100,Ru101,Ru102,Ru104,Rh103,Pd102,Pd104,Pd105,Pd106,Pd108,Pd110,Ag107,Ag109,Cd106,Cd108,Cd110,Cd111,Cd112,Cd113,Cd114,Cd116,In113,In115,Sn112,Sn114,Sn115,Sn116,Sn117,Sn118,Sn119,Sn120,Sn122,Sn124,Sb121,Sb123,Te120,Te122,Te123,Te124,Te125,Te126,Te128,Te130,I127,Xe124,Xe126,Xe128,Xe129,Xe130,Xe131,Xe132,Xe134,Xe136,Cs133,Ba130,Ba132,Ba134,Ba135,Ba136,Ba137,Ba138,La138,La139,Ce136,Ce138,Ce140,Ce142,Pr141,Nd142,Nd143,Nd144,Nd145,Nd146,Nd148,Nd150,Sm144,Sm147,Sm148,Sm149,Sm150,Sm152,Sm154,Eu151,Eu153,Gd152,Gd154,Gd155,Gd156,Gd157,Gd158,Gd160,Tb159,Dy156,Dy158,Dy160,Dy161,Dy162,Dy163,Dy164,Ho165,Er162,Er164,Er166,Er167,Er168,Er170,Tm169,Yb168,Yb170,Yb171,Yb172,Yb173,Yb174,Yb176,Lu175,Lu176,Hf174,Hf176,Hf177,Hf178,Hf179,Hf180,Ta180,Ta181,W180,W182,W183,W184,W186,Re185,Re187,Os184,Os186,Os187,Os188,Os189,Os190,Os192,Ir191,Ir193,Pt190,Pt192,Pt194,Pt195,Pt196,Pt198,Au197,Hg196,Hg198,Hg199,Hg200,Hg201,Hg202,Hg204,Tl203,Tl205,Pb204,Pb206,Pb207,Pb208,Bi209,Th232,U235,U238
99.9966,0.0034,0.0142,99.9858,7.5,92.5,100,19.9,80.1,98.9,1.1,99.634,0.366,99.762,0.038,0.2,100,92.99,0.226,6.79,100,78.99,10,11.01,100,92.23,4.67,3.1,100,95.02,0.75,4.21,0.02,75.77,24.23,84.2,15.8,0,93.2581,0.01167,6.7302,96.941,0.647,0.135,2.086,0.004,0.187,100,8,7.3,73.8,5.5,5.4,0.25,99.75,4.345,83.789,9.501,2.365,100,5.8,91.72,2.2,0.28,100,68.27,26.1,1.13,3.59,0.91,69.17,30.83,48.63,27.9,4.1,18.75,0.62,60.108,39.892,20.5,27.4,7.8,36.5,7.8,100,0.88,9,7.6,23.6,49.7,9.2,50.69,49.31,0.339,2.22,11.45,11.47,57.11,17.42,72.165,27.835,0.56,9.86,7,82.58,100,51.45,11.22,17.15,17.38,2.8,100,14.84,9.25,15.92,16.68,9.55,24.13,9.63,5.52,1.88,12.7,12.6,17,31.6,18.7,100,1.02,11.14,22.33,27.33,26.46,11.72,51.839,48.161,1.25,0.89,12.49,12.8,24.13,12.22,28.73,7.49,4.3,95.7,0.973,0.659,0.339,14.538,7.672,24.217,8.587,32.596,4.632,5.787,57.362,42.638,0.09,2.57,0.89,4.76,7.1,18.89,31.73,33.97,100,0.121,0.108,2.19,27.34,4.35,21.69,26.5,9.76,7.94,100,0.106,0.101,2.417,6.592,7.854,11.23,71.7,0.089,99.911,0.19,0.25,88.48,11.08,100,27.13,12.18,23.8,8.3,17.19,5.76,5.64,3.1,15,11.3,13.8,7.4,26.7,22.7,47.8,52.2,0.2,2.18,14.8,20.47,15.65,24.84,21.86,100,0.056,0.096,2.34,18.91,25.51,24.9,28.19,100,0.14,1.61,33.6,22.95,26.8,14.9,100,0.13,3.05,14.3,21.9,16.12,31.8,12.7,97.41,2.59,0.162,5.206,18.606,27.297,13.629,35.1,0.012,99.988,0.13,26.3,14.3,30.67,28.6,37.4,62.6,0.018,1.58,1.6,13.3,16.1,26.4,41,37.3,62.7,0.0127,0.78,32.9,33.8,25.2,7.19,100,0.1534,9.968,16.873,23.096,13.181,29.863,6.865,29.524,70.476,1.94,19.12,20.62,58.31,100,100,0.72,99.2745
