# The Atomic mass of isotopes,
# Data taken from mass.mas20 avaliable at https://www-nds.iaea.org/amdc/,
61As,60.981535
62Sc,62.007848
62Ti,61.986903
62V,61.97293256
62Cr,61.95614292
62Mn,61.94790738
62Fe,61.93679181
62Co,61.9340582
62Ni,61.92834475
62Cu,61.9325948
62Zn,61.93433336
62Ga,61.94418964
62Ge,61.954761
62As,61.973784
63Sc,63.014031
63Ti,62.993709
63V,62.976661
63Cr,62.961161
63Mn,62.94966467
63Fe,62.9402727
63Co,62.93359963
63Ni,62.92966902
63Cu,62.92959712
63Zn,62.93321114
63Ga,62.93929419
63Ge,62.949628
63As,62.964036
63Se,62.981911
64Ti,63.998411
64V,63.98248
64Cr,63.963886
64Mn,63.95384937
64Fe,63.94098776
64Co,63.93581018
64Ni,63.92796623
64Cu,63.929764
64Zn,63.92914178
64Ga,63.93684037
64Ge,63.94168991
64As,63.95756
64Se,63.971165
65Ti,65.005593
65V,64.986999
65Cr,64.969608
65Mn,64.95601975
65Fe,64.94501532
65Co,64.93646207
65Ni,64.93008459
65Cu,64.92778948
65Zn,64.92924053
65Ga,64.93273442
65Ge,64.93936814
65As,64.949611
65Se,64.964552
65Br,64.982297
66V,65.993237
66Cr,65.973011
66Mn,65.96054683
66Fe,65.94624996
66Co,65.93944294
66Ni,65.92913933
66Cu,65.9288688
66Zn,65.92603364
66Ga,65.93158977
66Ge,65.93386212
66As,65.94414878
66Se,65.955276
66Br,65.974697
67V,66.998128
67Cr,66.979313
67Mn,66.96395
67Fe,66.95093
67Co,66.94060963
67Ni,66.93156941
67Cu,66.92772949
67Zn,66.92712742
67Ga,66.92820228
67Ge,66.932717
67As,66.93925111
67Se,66.949994
67Br,66.965078
67Kr,66.983305
68Cr,67.983156
68Mn,67.968953
68Fe,67.952875
68Co,67.9445594
68Ni,67.93186879
68Cu,67.92961089
68Zn,67.92484423
68Ga,67.92798016
68Ge,67.92809531
68As,67.93677413
68Se,67.94182524
68Br,67.958356
68Kr,67.972489
69Cr,68.989662
69Mn,68.972775
69Fe,68.957918
69Co,68.945909
69Ni,68.93561027
69Cu,68.92942927
69Zn,68.92655036
69Ga,68.92557353
69Ge,68.92796447
69As,68.93224629
69Se,68.93941485
69Br,68.95033841
69Kr,68.965496
70Cr,69.993945
70Mn,69.978046
70Fe,69.960397
70Co,69.9500534
70Ni,69.9364313
70Cu,69.93239208
70Zn,69.92531918
70Ga,69.92602191
70Ge,69.92424854
70As,69.93093464
70Se,69.93351552
70Br,69.94479232
70Kr,69.955877
71Mn,70.982158
71Fe,70.965722
71Co,70.95236692
71Ni,70.94051896
71Cu,70.93267683
71Zn,70.92771958
71Ga,70.92470255
71Ge,70.92495212
71As,70.92711359
71Se,70.93220943
71Br,70.93934215
71Kr,70.9502657
71Rb,70.965335
72Mn,71.988009
72Fe,71.968599
72Co,71.956736
72Ni,71.94178592
72Cu,71.93582031
72Zn,71.92684281
72Ga,71.92636745
72Ge,71.92207582
72As,71.92675229
72Se,71.92714051
72Br,71.93659461
72Kr,71.94209241
72Rb,71.958851
73Mn,72.992807
73Fe,72.974246
73Co,72.959238
73Ni,72.94620668
73Cu,72.93667438
73Zn,72.92958258
73Ga,72.92517468
73Ge,72.92345895
73As,72.92382909
73Se,72.92675488
73Br,72.93167344
73Kr,72.93928919
